path_id,index,x,y,z
1,48,780.1904,747.0402,452.6906
1,49,774.5986,746.8713,442.0744
1,50,767.7354,738.2224,437.3742
1,51,755.7397,738.0405,437.1094
1,52,746.5576,745.7665,437.1094
1,53,746.0638,757.7563,437.1094
1,54,741.114,768.6878,437.0797
1,55,735.3369,759.039,432.8933
1,56,724.1177,756.1579,429.7581
1,57,714.499,763.3329,429.7581
1,58,722.8357,771.9643,429.7581
1,59,730.4503,762.6902,429.8572
1,60,735.3031,771.9763,435.7069
1,61,747.0194,769.7936,437.1081
1,62,758.896,771.5102,437.1094
1,63,769.9348,766.8043,437.1094
1,64,773.5818,755.4404,438.3586
1,65,778.5172,753.4892,449.1213
1,66,786.0223,755.2914,458.3096
1,67,796.5839,760.9847,458.5047
1,68,805.5324,768.98,458.5047
1,69,817.0318,765.5502,458.5047
1,70,825.2131,756.7715,458.5047
1,71,832.8982,747.6025,457.5721
1,72,842.0756,747.1059,449.8566
1,73,850.9273,739.6738,446.6299
1,74,862.919,739.2469,446.4999
1,75,872.0417,731.4643,446.9543
1,76,872.8615,722.5055,439.0127
1,77,873.2212,716.8274,428.4473
1,78,873.8718,712.1527,417.4144
1,79,867.4883,707.2248,408.5281
1,80,859.4119,698.3494,408.5047
1,81,862.771,686.8291,408.5047
1,82,865.3247,675.1349,407.6538
1,83,867.1167,664.958,401.5531
1,84,871.5561,654.683,397.2269
1,85,880.3243,646.5147,396.5963
1,86,885.2738,635.5834,396.4987
1,87,874.0469,631.3457,396.4987
1,88,862.0587,631.8763,396.4712
1,89,851.874,637.5156,393.5606
1,90,841.3119,636.8661,387.902
1,91,830.4675,631.8501,386.7894
1,92,819.5924,626.8281,386.0735
1,93,807.7916,624.7978,385.2878
1,94,809.7979,636.624,384.9498
1,95,814.9121,647.4796,384.9095
1,96,817.0775,659.2822,385.0078
1,97,810.0107,668.8346,386.6842
1,98,801.4245,677.1421,385.5604
1,99,789.9206,680.2527,384.152
2,0,610.671,407.4376,170.9005
2,1,605.9403,396.4094,170.9005
2,2,595.205,391.0473,170.9005
2,3,583.2964,389.5685,170.9005
2,4,571.423,391.3068,170.9005
2,5,566.3209,402.1678,170.9886
2,6,569.3574,413.7345,171.9839
